OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,20.0,30.0,0.6799999999999999,0.73,1614.946365356441*(x-0.6799999999999999)*(x-0.6799999999999999)*(x-0.6799999999999999)-121.12097740173319*(x-0.6799999999999999)*(x-0.6799999999999999)+0.0*(x-0.6799999999999999)+0.9932518601417542
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,20.0,30.0,0.73,0.78,-747.3062879191898*(x-0.73)*(x-0.73)*(x-0.73)+71.65341082387694*(x-0.73)*(x-0.73)+0.0*(x-0.73)+0.8923177123069763
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,20.0,30.0,0.78,0.8300000000000001,-521.4027768718271*(x-0.78)*(x-0.78)*(x-0.78)+23.499769035449415*(x-0.78)*(x-0.78)+1.560543922993767*(x-0.78)+0.97803795337677
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,20.0,30.0,0.8300000000000001,0.88,2492.1932220459084*(x-0.8300000000000001)*(x-0.8300000000000001)*(x-0.8300000000000001)-186.91449165344287*(x-0.8300000000000001)*(x-0.8300000000000001)+0.0*(x-0.8300000000000001)+1.0496392250061035
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,20.0,30.0,0.88,0.93,-1086.0366821289106*(x-0.88)*(x-0.88)*(x-0.88)+81.45275115966818*(x-0.88)*(x-0.88)+0.0*(x-0.88)+0.8938771486282349
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,20.0,30.0,0.93,0.9825,-86.50994894281372*(x-0.9299999999999999)*(x-0.9299999999999999)*(x-0.9299999999999999)-13.298511478754659*(x-0.9299999999999999)*(x-0.9299999999999999)+0.0*(x-0.9299999999999999)+0.9617544412612915
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,20.0,30.0,0.9825,1.1,0.9125821590423584
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,-15.0,0.0,1.039779543876648
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.0,0.0475,1.039779543876648
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.0475,0.1125,62.13554969200721*(x-0.0475)*(x-0.0475)*(x-0.0475)-12.116432189941406*(x-0.0475)*(x-0.0475)+0.7875680923461914*(x-0.0475)+1.039779543876648
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.1125,0.1525,1552.116125822068*(x-0.1125)*(x-0.1125)*(x-0.1125)-93.12696754932406*(x-0.1125)*(x-0.1125)+0.0*(x-0.1125)+1.0568435192108154
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.1525,0.1975,-2825.1627018095187*(x-0.1525)*(x-0.1525)*(x-0.1525)+190.69848237214256*(x-0.1525)*(x-0.1525)+0.0*(x-0.1525)+1.0071758031845093
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.1975,0.2425,739.0641274076473*(x-0.1975)*(x-0.1975)*(x-0.1975)-59.36825227206303*(x-0.1975)*(x-0.1975)+0.0*(x-0.1975)+1.1358972787857056
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.2425,0.2875,-288.98701499134194*(x-0.2425)*(x-0.2425)*(x-0.2425)+17.079759382967907*(x-0.2425)*(x-0.2425)-0.8533281304842161*(x-0.2425)+1.0830237865447998
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.2875,0.3349999999999999,1965.1673282154754*(x-0.2875)*(x-0.2875)*(x-0.2875)-128.7366363238841*(x-0.2875)*(x-0.2875)-1.0717459020895057*(x-0.2875)+1.052876591682434
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.3349999999999999,0.385,-1472.285270690914*(x-0.33499999999999996)*(x-0.33499999999999996)*(x-0.33499999999999996)+110.42139530181865*(x-0.33499999999999996)*(x-0.33499999999999996)+0.0*(x-0.33499999999999996)+0.922117292881012
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.385,0.435,389.8859024047854*(x-0.385)*(x-0.385)*(x-0.385)-29.241442680358897*(x-0.385)*(x-0.385)+0.0*(x-0.385)+1.0141351222991943
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.435,0.485,-1382.6246261596689*(x-0.435)*(x-0.435)*(x-0.435)+103.69684696197514*(x-0.435)*(x-0.435)+0.0*(x-0.435)+0.9897672533988953
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.485,0.535,1138.6814117431609*(x-0.485)*(x-0.485)*(x-0.485)-85.40110588073715*(x-0.485)*(x-0.485)+0.0*(x-0.485)+1.0761812925338745
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.535,0.585,-18.456031674990598*(x-0.535)*(x-0.535)*(x-0.535)+4.772355645639188*(x-0.535)*(x-0.535)+0.0*(x-0.535)+1.0050137042999268
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.585,0.635,-995.1940077492063*(x-0.585)*(x-0.585)*(x-0.585)+71.25139731117565*(x-0.585)*(x-0.585)+0.338815327001489*(x-0.585)+1.0146375894546509
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.635,0.685,665.5502319335919*(x-0.635)*(x-0.635)*(x-0.635)-49.91626739501943*(x-0.635)*(x-0.635)+0.0*(x-0.635)+1.0853075981140137
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.685,0.735,-436.71989440918145*(x-0.685)*(x-0.685)*(x-0.685)+32.75399208068857*(x-0.685)*(x-0.685)+0.0*(x-0.685)+1.043710708618164
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.735,0.785,584.4893496382047*(x-0.735)*(x-0.735)*(x-0.735)-51.53672715598249*(x-0.735)*(x-0.735)+0.0*(x-0.735)+1.0710057020187378
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.785,0.835,162.30345181105903*(x-0.785)*(x-0.785)*(x-0.785)-4.472732952712296*(x-0.785)*(x-0.785)-0.7700025933117105*(x-0.785)+1.0152250528335571
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.835,0.885,-640.0623321533186*(x-0.835)*(x-0.835)*(x-0.835)+48.00467491149894*(x-0.835)*(x-0.835)+0.0*(x-0.835)+0.9858310222625732
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.885,0.9325,7.417102943614059*(x-0.885)*(x-0.885)*(x-0.885)-2.365225636716146*(x-0.885)*(x-0.885)+0.0*(x-0.885)+1.0258349180221558
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.9325,0.9825,161.2779236477901*(x-0.9325)*(x-0.9325)*(x-0.9325)-26.276704992788105*(x-0.9325)*(x-0.9325)-0.17449191993844618*(x-0.9325)+1.02129328250885
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,30.0,50.0,0.9825,1.1,0.9670366644859315
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,-15.0,0.0,1.061229944229126
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.0,0.0475,1.061229944229126
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.0475,0.115,-2.572918662275471*(x-0.0475)*(x-0.0475)*(x-0.0475)-0.84039506914198*(x-0.0475)*(x-0.0475)+0.27331113343098107*(x-0.0475)+1.061229944229126
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.115,0.1575,-34.29161895637217*(x-0.115)*(x-0.115)*(x-0.115)+0.7191587422118322*(x-0.115)*(x-0.115)+0.12468921713183591*(x-0.115)+1.075058102607727
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.1575,0.205,72.75811052491369*(x-0.1575)*(x-0.1575)*(x-0.1575)-9.784022394069694*(x-0.1575)*(x-0.1575)+0.0*(x-0.1575)+1.0790239572525024
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.205,0.255,46.425051340892075*(x-0.20500000000000002)*(x-0.20500000000000002)*(x-0.20500000000000002)-9.816972262848944*(x-0.20500000000000002)*(x-0.20500000000000002)-0.4370006668211114*(x-0.20500000000000002)+1.064746379852295
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.255,0.305,828.8322058867168*(x-0.255)*(x-0.255)*(x-0.255)-51.45731536101067*(x-0.255)*(x-0.255)-1.070510008049315*(x-0.255)+1.0241570472717285
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.305,0.355,-1137.5660595187376*(x-0.30500000000000005)*(x-0.30500000000000005)*(x-0.30500000000000005)+99.59556905870059*(x-0.30500000000000005)*(x-0.30500000000000005)+0.0*(x-0.30500000000000005)+0.9455922842025757
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.355,0.405,-286.73788874236413*(x-0.355)*(x-0.355)*(x-0.355)+7.22722706088198*(x-0.355)*(x-0.355)+1.427811459479536*(x-0.355)+1.0523854494094849
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.405,0.4549999999999999,2252.366065979013*(x-0.405)*(x-0.405)*(x-0.405)-168.92745494842575*(x-0.405)*(x-0.405)+0.0*(x-0.405)+1.106001853942871
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.4549999999999999,0.505,-1554.3116058345136*(x-0.45499999999999996)*(x-0.45499999999999996)*(x-0.45499999999999996)+127.52405864713337*(x-0.45499999999999996)*(x-0.45499999999999996)+0.0*(x-0.45499999999999996)+0.9652289748191833
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.505,0.5549999999999999,-120.82642320861213*(x-0.505)*(x-0.505)*(x-0.505)-1.8233044652018986*(x-0.505)*(x-0.505)+1.0950688209544768*(x-0.505)+1.0897501707077026
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.5549999999999999,0.605,-0.012246268136159913*(x-0.5549999999999999)*(x-0.5549999999999999)*(x-0.5549999999999999)-0.06448353358677451*(x-0.5549999999999999)*(x-0.5549999999999999)+0.006540200369698657*(x-0.5549999999999999)+1.1248420476913452
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.605,0.655,654.6327353709598*(x-0.605)*(x-0.605)*(x-0.605)-61.099871402947386*(x-0.605)*(x-0.605)+0.0*(x-0.605)+1.1250063180923462
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.655,0.7050000000000001,226.60116067753813*(x-0.655)*(x-0.655)*(x-0.655)-8.130012215755082*(x-0.655)*(x-0.655)-1.2002416250125363*(x-0.655)+1.0540857315063477
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.7050000000000001,0.755,22.28485444476104*(x-0.7050000000000001)*(x-0.7050000000000001)*(x-0.7050000000000001)+1.4659773317079905*(x-0.7050000000000001)*(x-0.7050000000000001)-0.31373414150650625*(x-0.7050000000000001)+1.0020737648010254
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.755,0.8049999999999999,-34.57555405736692*(x-0.755)*(x-0.755)*(x-0.755)+5.179099854052435*(x-0.755)*(x-0.755)+0.0*(x-0.755)+0.9928376078605652
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.8049999999999999,0.855,-309.4464265549243*(x-0.8049999999999999)*(x-0.8049999999999999)*(x-0.8049999999999999)+20.622548691869433*(x-0.8049999999999999)*(x-0.8049999999999999)+0.25859332997499157*(x-0.8049999999999999)+1.0014634132385254
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.855,0.9025,980.849376588919*(x-0.855)*(x-0.855)*(x-0.855)-69.88551808196063*(x-0.855)*(x-0.855)+0.0*(x-0.855)+1.027268648147583
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.9025,0.945,-990.8336450727039*(x-0.9025000000000001)*(x-0.9025000000000001)*(x-0.9025000000000001)+63.16564487338485*(x-0.9025000000000001)*(x-0.9025000000000001)+0.0*(x-0.9025000000000001)+0.9747089147567749
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.945,0.9875,28.311684591183482*(x-0.9450000000000001)*(x-0.9450000000000001)*(x-0.9450000000000001)-24.66495474317084*(x-0.9450000000000001)*(x-0.9450000000000001)+0.0*(x-0.9450000000000001)+1.012739896774292
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,50.0,70.0,0.9875,1.1,0.9703621864318848
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,-15.0,0.0,1.161997675895691
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.0,0.045,1.161997675895691
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.045,0.1125,52.881932811146385*(x-0.045)*(x-0.045)*(x-0.045)+13.20811043008725*(x-0.045)*(x-0.045)-2.505924827174136*(x-0.045)+1.161997675895691
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.1125,0.16,-492.8484309221917*(x-0.1125)*(x-0.1125)*(x-0.1125)+35.11545070320616*(x-0.1125)*(x-0.1125)+0.0*(x-0.1125)+1.0692908763885498
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.16,0.21,851.5415191650396*(x-0.16)*(x-0.16)*(x-0.16)-63.86561393737796*(x-0.16)*(x-0.16)+0.0*(x-0.16)+1.0957006216049194
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.21,0.26,-779.0508270263664*(x-0.21)*(x-0.21)*(x-0.21)+58.428812026977496*(x-0.21)*(x-0.21)+0.0*(x-0.21)+1.0424792766571045
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.26,0.31,1751.4982223510754*(x-0.26)*(x-0.26)*(x-0.26)-131.36236667633062*(x-0.26)*(x-0.26)+0.0*(x-0.26)+1.0911699533462524
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.31,0.36,-432.02592584843416*(x-0.31)*(x-0.31)*(x-0.31)+35.476995335695634*(x-0.31)*(x-0.31)+0.0*(x-0.31)+0.9817013144493103
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.36,0.41,98.92487060423078*(x-0.36)*(x-0.36)*(x-0.36)-7.145797152340631*(x-0.36)*(x-0.36)+0.3075050897063078*(x-0.36)+1.0163905620574951
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.41,0.4599999999999999,-745.1541306103268*(x-0.41000000000000003)*(x-0.41000000000000003)*(x-0.41000000000000003)+52.53794075573467*(x-0.41000000000000003)*(x-0.41000000000000003)+0.3348619040039763*(x-0.41000000000000003)+1.0262669324874878
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.4599999999999999,0.51,774.3263244628885*(x-0.45999999999999996)*(x-0.45999999999999996)*(x-0.45999999999999996)-58.07447433471669*(x-0.45999999999999996)*(x-0.45999999999999996)+0.0*(x-0.45999999999999996)+1.0812106132507324
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.51,0.56,-545.2671051025377*(x-0.51)*(x-0.51)*(x-0.51)+40.89503288269036*(x-0.51)*(x-0.51)+0.0*(x-0.51)+1.0328152179718018
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.56,0.61,377.77519226074367*(x-0.56)*(x-0.56)*(x-0.56)-28.33313941955574*(x-0.56)*(x-0.56)+0.0*(x-0.56)+1.0668944120407104
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.61,0.66,-1066.9116973876926*(x-0.61)*(x-0.61)*(x-0.61)+80.018377304077*(x-0.61)*(x-0.61)+0.0*(x-0.61)+1.043283462524414
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.66,0.71,1920.4874038696366*(x-0.66)*(x-0.66)*(x-0.66)-144.03655529022257*(x-0.66)*(x-0.66)+0.0*(x-0.66)+1.109965443611145
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.71,0.76,-517.6518063745988*(x-0.71)*(x-0.71)*(x-0.71)+41.09996607404*(x-0.71)*(x-0.71)+0.0*(x-0.71)+0.9899349808692932
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.76,0.81,-16.012440224697805*(x-0.76)*(x-0.76)*(x-0.76)-1.0751475790927134*(x-0.76)*(x-0.76)+0.2276080595945052*(x-0.76)+1.0279784202575684
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.81,0.86,769.4272994995149*(x-0.81)*(x-0.81)*(x-0.81)-57.707047462463535*(x-0.81)*(x-0.81)+0.0*(x-0.81)+1.0346693992614746
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.86,0.9075,-845.0719597284368*(x-0.86)*(x-0.86)*(x-0.86)+60.2113771306511*(x-0.86)*(x-0.86)+0.0*(x-0.86)+0.9865801930427551
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.9075,0.95,1754.3448184525173*(x-0.9075)*(x-0.9075)*(x-0.9075)-112.02080691045185*(x-0.9075)*(x-0.9075)+0.0*(x-0.9075)+1.0318641662597656
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.95,0.99,0.14414788904294432*(x-0.95)*(x-0.95)*(x-0.95)+0.18400865664282998*(x-0.95)*(x-0.95)-0.015412602398832544*(x-0.95)+0.964199960231781
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,70.0,100.0,0.99,1.1,0.9638870954513551
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,-15.0,0.0,1.2356008291244507
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.0,0.0475,1.2356008291244507
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.0475,0.12,2.5216929261857928*(x-0.0475)*(x-0.0475)*(x-0.0475)+2.4895854453164956*(x-0.0475)*(x-0.0475)-1.1490402231746624*(x-0.0475)+1.2356008291244507
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.12,0.1699999999999999,-115.29638684858266*(x-0.12)*(x-0.12)*(x-0.12)+8.17213455602881*(x-0.12)*(x-0.12)-0.7482863882739782*(x-0.12)+1.1663422584533691
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.1699999999999999,0.22,-62.774977514662*(x-0.16999999999999998)*(x-0.16999999999999998)*(x-0.16999999999999998)-2.6691293806913388*(x-0.16999999999999998)*(x-0.16999999999999998)-0.7957958340354669*(x-0.16999999999999998)+1.1349462270736694
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.22,0.27,1472.4308301595822*(x-0.22)*(x-0.22)*(x-0.22)-95.09710122732304*(x-0.22)*(x-0.22)-1.5335211034645662*(x-0.22)+1.080636739730835
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.27,0.3199999999999999,-3085.0172042846807*(x-0.27)*(x-0.27)*(x-0.27)+231.37629032135072*(x-0.27)*(x-0.27)+0.0*(x-0.27)+0.9502717852592468
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.3199999999999999,0.37,1232.856750488278*(x-0.31999999999999995)*(x-0.31999999999999995)*(x-0.31999999999999995)-92.46425628662094*(x-0.31999999999999995)*(x-0.31999999999999995)+0.0*(x-0.31999999999999995)+1.1430853605270386
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.37,0.42,-1446.849822998043*(x-0.37)*(x-0.37)*(x-0.37)+108.51373672485332*(x-0.37)*(x-0.37)+0.0*(x-0.37)+1.066031813621521
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.42,0.47,2744.107697234734*(x-0.42000000000000004)*(x-0.42000000000000004)*(x-0.42000000000000004)-216.00770820310635*(x-0.42000000000000004)*(x-0.42000000000000004)+0.0*(x-0.42000000000000004)+1.156459927558899
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.47,0.52,60.657952056499*(x-0.47)*(x-0.47)*(x-0.47)+5.650284506264136*(x-0.47)*(x-0.47)-1.0199630910501574*(x-0.47)+0.9594541192054749
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.52,0.5700000000000001,-156.12748737968766*(x-0.52)*(x-0.52)*(x-0.52)+21.544291315395498*(x-0.52)*(x-0.52)+0.0*(x-0.52)+0.9301639199256897
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.5700000000000001,0.62,-991.2095415178763*(x-0.5700000000000001)*(x-0.5700000000000001)*(x-0.5700000000000001)+64.5059858519217*(x-0.5700000000000001)*(x-0.5700000000000001)+0.9834729761918923*(x-0.5700000000000001)+0.9645087122917175
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.62,0.6699999999999999,441.953659057619*(x-0.62)*(x-0.62)*(x-0.62)-33.14652442932138*(x-0.62)*(x-0.62)+0.0*(x-0.62)+1.0510461330413818
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.6699999999999999,0.72,-1409.1529846191368*(x-0.6699999999999999)*(x-0.6699999999999999)*(x-0.6699999999999999)+105.68647384643535*(x-0.6699999999999999)*(x-0.6699999999999999)+0.0*(x-0.6699999999999999)+1.0234240293502808
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.72,0.77,1224.1653297285281*(x-0.72)*(x-0.72)*(x-0.72)-94.57060741355042*(x-0.72)*(x-0.72)+0.0*(x-0.72)+1.111496090888977
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.77,0.8200000000000001,-100.96210719206385*(x-0.77)*(x-0.77)*(x-0.77)+7.5577286589432155*(x-0.77)*(x-0.77)-0.27582076839107317*(x-0.77)+1.028090238571167
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.8200000000000001,0.87,1313.2354476008943*(x-0.8200000000000001)*(x-0.8200000000000001)*(x-0.8200000000000001)-95.72002150569462*(x-0.8200000000000001)*(x-0.8200000000000001)-0.27726370643723114*(x-0.8200000000000001)+1.0205732583999634
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.87,0.9175,-961.1261592682266*(x-0.87)*(x-0.87)*(x-0.87)+68.88082493666454*(x-0.87)*(x-0.87)+0.0*(x-0.87)+0.931564450263977
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.9175,0.9575,-1.0964148807242533*(x-0.9175)*(x-0.9175)*(x-0.9175)-0.40991108761060124*(x-0.9175)*(x-0.9175)+0.038055678436324555*(x-0.9175)+0.983971118927002
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.9575,0.9925,352.1694270468575*(x-0.9575)*(x-0.9575)*(x-0.9575)-35.93467287465847*(x-0.9575)*(x-0.9575)+0.0*(x-0.9575)+0.9847673177719116
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,100.0,140.0,0.9925,1.1,0.9558466076850891
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,-15.0,0.0,1.4194484949111938
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,0.0,0.05,1.4194484949111938
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,0.05,0.125,112.08452535499369*(x-0.05)*(x-0.05)*(x-0.05)-25.358069917846315*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.4194484949111938
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,0.125,0.175,1260.9291421298278*(x-0.125)*(x-0.125)*(x-0.125)-93.22967251792883*(x-0.125)*(x-0.125)-1.912284122311429*(x-0.125)+1.3240950107574463
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,0.175,0.225,-504.86733056962623*(x-0.175)*(x-0.175)*(x-0.175)+36.78229501470185*(x-0.175)*(x-0.175)-1.7782828081306064*(x-0.175)+1.1530227661132812
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,0.225,0.275,2758.381942279781*(x-0.225)*(x-0.225)*(x-0.225)-188.01306281165745*(x-0.225)*(x-0.225)-1.8865582859326193*(x-0.225)+1.0929559469223022
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,0.275,0.3249999999999999,-2985.314369201672*(x-0.275)*(x-0.275)*(x-0.275)+223.8985776901251*(x-0.275)*(x-0.275)+0.0*(x-0.275)+0.8733931183815002
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,0.3249999999999999,0.375,1172.9297637939421*(x-0.32499999999999996)*(x-0.32499999999999996)*(x-0.32499999999999996)-87.96973228454574*(x-0.32499999999999996)*(x-0.32499999999999996)+0.0*(x-0.32499999999999996)+1.059975266456604
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,0.375,0.425,-1586.1244201660113*(x-0.375)*(x-0.375)*(x-0.375)+118.95933151245096*(x-0.375)*(x-0.375)+0.0*(x-0.375)+0.9866671562194824
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,0.425,0.475,4011.957168579118*(x-0.42500000000000004)*(x-0.42500000000000004)*(x-0.42500000000000004)-300.8967876434334*(x-0.42500000000000004)*(x-0.42500000000000004)+0.0*(x-0.42500000000000004)+1.0857999324798584
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,0.475,0.525,-2246.8442916870054*(x-0.475)*(x-0.475)*(x-0.475)+168.51332187652557*(x-0.475)*(x-0.475)+0.0*(x-0.475)+0.8350526094436646
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,0.525,0.575,1.9273757934570388*(x-0.525)*(x-0.525)*(x-0.525)-0.14455318450927773*(x-0.525)*(x-0.525)+0.0*(x-0.525)+0.9754803776741028
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,0.575,0.625,-536.4665985107408*(x-0.575)*(x-0.575)*(x-0.575)+40.23499488830559*(x-0.575)*(x-0.575)+0.0*(x-0.575)+0.9753599166870117
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,0.625,0.675,15.949806999210686*(x-0.625)*(x-0.625)*(x-0.625)-4.978565446090898*(x-0.625)*(x-0.625)+0.0*(x-0.625)+1.008889079093933
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,140.0,10000.0,0.675,0.725,1435.1039741745099*(x-0.675)*(x-0.675)*(x-0.675)-103.850468141938*(x-0.675)*(x-0.675)-0.37823299211500994*(x-0.675)+0.9984363913536072
